Тема 10.4 Система добровольных сообщений. Человеческие факторы и информация о безопасности полетов;0,25;–;0,25;
"



Раздел 11 Постоянное совершенствование СУБП";"



2";"



0,75";"



1,25";
Тема 11.1 Аудит внутренней деятельности;0,25;–;0,25;
Тема 11.2 Аудит организаций, осуществляющих свою деятельность на территории аэродрома;0,25;0,25;–;
Тема 11.3 Планирование и подготовка к проведению аудита;0,25;–;0,25;
Тема 11.4 Принципы проведения аудиторских проверок;0,25;0,25;–;
Тема 11.5 Проведение аудита. Оформление результатов аудита. Инспектирование текущей деятельности и новые формы отчетности;0,5;–;0,5;
Тема 11.6 Расследования и корректирующие действия. Цели расследования. Организация и проведение внутренних расследований;0,5;0,25;0,25;
Раздел 12 Популяризация безопасности полетов;2;0,5;1,5;
Тема 12.1 Подготовка и обучение;2;0,5;1,5;
"Раздел 13
Сессия вопросов и ответов";2;–;2;
Итоговый контроль ;4;–;4;семинар
Всего:;40;11;29;
Раздел 1. Организация деятельности ВПО СПАСОП аэропортов ГА;3;2;–;1;
Тема 1.1. Нормативно-правовое регулирование деятельности ВПО СПАСОП аэропортов ГА;1,5;1;–;0,5;
Тема 1.2. Организация, порядок и условия работы в ВПО СПАСОП в аэропортах ГА при несении боевого дежурства;1,5;1;–;0,5;
Раздел 2. Система управления безопасностью полётов;2;1;–;1;
Тема 2.1. Область применения СУБП. Культура безопасности полётов;1;0,5;–;0,5;
Тема 2.2. Система добровольных сообщений. Ответственность персонала в области СУБП;1;0,5;–;0,5;
Раздел 3. Человеческий фактор при проведении аварийно-спасательных работ. Психологическая подготовка пожарного;2;1;–;1;
Тема 3.1. Концепция влияния человеческого фактора в авиации. Психологические основы профессиональной деятельности пожарного-спасателя;1;0,5;–;0,5;
Тема 3.2. Психологическая подготовка пожарного-спасателя к действиям в чрезвычайных ситуациях. Методы управления психическим состоянием при действиях в чрезвычайных ситуациях. Основы психологической реабилитации;1;0,5;–;0,5;
Раздел 4. Охрана труда в ВПО СПАСОП;2;1;–;1;
Тема 4.1. Охрана труда при несении боевого дежурства;1;0,5;–;0,5;
Тема 4.2. Охрана труда при проведении аварийно-спасательных работ, связанных с тушением пожаров на ВС и объектах инфраструктуры аэропорта;1;0,5;–;0,5;
Раздел 5. Пожарно-тактическая подготовка;5;3;–;2;
Тема 5.1. Пожарная тактика и её задачи. Общие сведения о процессе горения, пожаре и его развитии. Способы прекращения горения и применение различных огнетушащих средств. Организация противопожарной защиты ВС;2;1;–;1;
Тема 5.2. Виды пожаров на ВС и организация их тушения. Особенности развития и способы тушения пожаров на ВС. Меры безопасности при тушении пожаров на ВС. Действия личного состава подразделений ВПО по сигналам «ТРЕВОГА» и «ГОТОВНОСТЬ». Организация работы личного состава ПСР по спасанию пассажиров и экипажа ВС при авиационном происшествии;2;1;–;1;
Тема 5.3. Основы организации тушения пожаров на объектах предприятий ГА. Основные задачи разведки — важнейший вид боевых действий пожарных подразделений. Меры безопасности при тушении пожаров и проведении аварийно-спасательных работ при наличии на ВС «опасного груза»;1;1;–;–;
Раздел 6. Пожарно-техническая подготовка;7;2;3;2;
Тема 6.1. Тактико-технические характеристики пожарно-спасательного оборудования и способы использования их личным составом при боевой работе на пожаре. Ручной пожарный инструмент. Пожарные ручные лестницы. Пожарные рукава, рукавное оборудование, стволы и разветвления. Огнетушители и установки пожаротушения. Средства пожаротушения;3,5;2;1,5;1;
Тема 6.2. Боевая одежда и снаряжение пожарного;1;0,25;0,5;0,25;
Тема 6.3. Противопожарное водоснабжение;0,75;0,25;0,25;0,25;
Тема 6.4. Аэродромные пожарные автомобили. Пожарные насосы. Назначение и устройство;1;0,25;0,5;0,25;
Тема 6.5. Система связи и оповещения при авиационном происшествии на аэродроме;0,75;0,25;0,25;0,25;
Раздел 7. Пожарно-строевая подготовка;5;–;3;2;
Тема 7.1. Упражнения с пожарно-техническим оборудованием;5;–;3;2;
Раздел 8. Подготовка газодымозащитника ВПО СПАСОП;4;1;1;2;
Тема 8.1. Организация деятельности ГДЗС;2;0,5;0,5;1;
Тема 8.2. Назначение и эксплуатация средств индивидуальной защиты органов дыхания и зрения. Аппараты на сжатом воздухе (СИЗОД). Принцип работы и технические характеристики. Назначение и устройство основных узлов и деталей;2;0,5;0,5;1;
Раздел 9. Эвакуация пострадавших при авиационном происшествии;2;1;1;–;
Тема 9.1. Поражающие факторы при авиационном происшествии;1;1;–;–;
Тема 9.2. Первичный осмотр пострадавших, определение их физического состояния и первоочередные действия пожарного-спасателя;0,5;–;0,5;–;
Тема 9.3. Действия пожарного-спасателя при различных видах поражения пострадавшего;0,5;–;0,5;–;
Раздел 10. Методика определения УТПЗ ВПП на аэродроме для ВС, расчёт необходимого количества сил и средств для обеспечения УТПЗ;2;1;1;–;
Тема 10.1. Определение УТПЗ ВПП на аэродроме для ВС. Необходимое количество сил и средств;2;1;1;–;
Итоговый контроль;2;2;–;–;Экзамен
ВСЕГО;36;15;9;12;
"Раздел 1.
Действующие стандарты, руководящие документы и рекомендации в сфере ПОЗ ВС";1,0;1,0;-;-;
Тема 1.1 Международные документы;0,5;0,5;-;-;
Тема 1.2 Документы РФ и внутренние нормативные;0,5;0,5;-;-;
"Раздел 2.
Противообледенительные процедуры, общие и специфические требования при ПОЗ типов ВС, использование горячего воздуха";1,0;1,0;-;-;
Тема 2.1 Понятие удаления обледенения и защиты ВС от обледенения, методы ПОЗ ВС, ;0,5;0,5;-;-;
Тема 2.2 Использование ПОЖ при одно и двухступенчатой обработке;0,2;0,2;-;-;
Тема 2.3 Перечень типов ВС, к приему которых допущен аэродром. Особенности обработки ВС разных типов ;0,3;0,3;-;-;
"Раздел 3.
Конструкция ВС и критические поверхности ВС";0,5;0,5;-;-;
Тема 3.1 Основные элементы конструкции ВС, различные конструктивные решения типов ВС (расположение двигателей, хвостового оперения).;0,2;0,2;-;-;
Тема 3.2 Определение критических поверхностей ВС (передняя кромка крыла, элероны, закрылки и т.д.);0,2;0,2;-;-;
Тема 3.3 Другие критические элементы ВС (Двигатели, ВСУ, датчики, антенны, порты). Области ВС ограниченного применения ПОЖ.;0,1;0,1;-;-;
"Раздел 4.
Оборудование и инфраструктура для ПОЗ ВС в условиях текущей деятельности";1,0;1,0;-;-;
Тема 4.1 Спецмашины ПОЗ ВС. Конструкция и эксплуатация;0,5;0,5;-;-;
Тема 4.2 Расположение мест заправки спецмашин горячей водой и ПОЖ;0,2;0,2;-;-;
Тема 4.3 Назначение, устройство и правила работы на складе ПОЖ;0,3;0,3;-;-;
"Раздел 5.
Ограничения, предостережения и человеческий фактор. Меры по обеспечению охраны труда и техники безопасности, соблюдаемые персоналом с учётом факторов опасности";1,0;1,0;-;-;
Тема 5.1 Человеческий фактор. Описание модели SHELL и «грязной дюжины»;0,3;0,3;-;-;
Тема 5.2 Требования охраны труда при выполнении процедур ПОЗ ВС. Карта идентификации опасностей.;0,4;0,4;-;-;
Тема 5.3 Безопасность полетов. Предотвращение повреждения ВС, система добровольных сообщений, выявление опасностей и управление рисками;0,3;0,3;-;-;
"Раздел 6.
Аварийные процедуры";1,0;1,0;-;-;
Тема 6.1 Действия при отказе систем спецмашин. Информирование линейного руководителя и диспетчера. ;0,5;0,5;-;-;
Тема 6.2 Конструктивные элементы спецмашин, предусмотренные на случай аварийной ситуации. Порядок работы с аварийными системами спецмашин;0,5;0,5;-;-;
"Раздел 7.
Код ПОЗ ВС и процедуры коммуникации";0,5;0,5;-;-;
Тема 7.1 Состав кода ПОЗ ВС. назначение, процедура передачи экипажу;0,2;0,2;-;-;
Тема 7.2 Процедуры коммуникации до обработки ВС, во время обработки, и после обработки;0,3;0,3;-;-;
"Раздел 8.
Местные правила и ограничения";0,5;0,5;-;-;
Тема 8.1 Места стоянок предназначенные для ПОЗ ВС. ;0,3;0,3;-;-;
Тема 8.2 Ограничения по применению ПОЖ на других МС и перронах;0,2;0,2;-;-;
"Радел 9.
Операционные процедуры аэропорта";1,0;1,0;-;-;
Тема 9.1 ПОЗ ВС с запущенными двигателями;0,5;0,5;-;-;
Тема 9.2 ПОЗ ВС на МС;0,3;0,3;-;-;
Тема 9.3 Общие процедуры наземного обслуживания ВС;0,2;0,2;-;-;
"Раздел 10.
Общие процедуры и требования авиакомпаний";0,5;0,5;-;-;
Тема 10.1 Стандартные процедуры ПОЗ ВС в аэропорту;0,3;0,3;-;-;
Тема 10.2  Специфические требования авиакомпаний при ПОЗ ВС. Влияние этих требований на операционную деятельность.;0,2;0,2;-;-;
Промежуточный контроль;2;-;-;2;Тестирование
"Раздел 11.
Практическая подготовка на учебном ВС";4;-;-;4;Зачет
Тема 11.1 Изучение конструкции спецмашины и аварийных систем.;0,5;-;-;0,5;
Тема 11.2 Маневрирование возле учебного ВС;3,5;-;-;3,5;
Итоговый контроль;2;-;-;2;"Письменный 
экзамен"
Всего;16;8;-;8;
Раздел 1. Правовое регулирование перевозок воздушным транспортом;2;2;–;Зачет
Тема 1.1. Международное и национальное воздушное право;1,5;1,5;–;
Тема 1.2. Локальные нормативные документы;0,5;0,5;–;
Раздел 2. Коммерческое обеспечение рейсов;2;2;–;Зачет
Тема 2.1. Организация подготовки ВС на перроне;1;1;–;
Тема 2.2. Процедуры коммерческого обеспечения рейсов;1;1;–;
Раздел 3. Основы аэродинамики и конструкции воздушных судов;4;4;–;Зачет
Тема 3.1. Конструкция ВС;1;1;–;
Тема 3.2. Практическая аэродинамика;3;3;–;
Раздел 4. Общее понимание процессов центровки и загрузки воздушного судна;4;4;–;Зачет
Тема 4.1. Массовые и центровочные характеристики ВС;3;3;–;
Тема 4.2. Влияние массы и центровки ВС на безопасность полетов;1;1;–;
Раздел 5. Структурные аспекты загрузки воздушного судна;6;6;–;Зачет
Тема 5.1. Описание БГО. Ограничения по загрузке;4;4;–;
Тема 5.2. Порядок загрузки ВС, крепление груза, почты, багажа;2;2;–;
Раздел 6. Спецтранспорт и средства наземной механизации. Средства пакетирования;2;2;–;Зачет
Тема 6.1. Обозначение и маркировка ULD. Крепление ULD;1,5;1,5;–;
Тема 6.2. Средства наземной механизации;0,5;0,5;–;
Раздел 7. Особенности перевозки опасных и специальных грузов;4;4;–;Зачет
Тема 7.1. Классификация опасных и специальных грузов;3;3;–;
Тема 7.2. Особенности загрузки и швартовки. Таблица совместимости;1;1;–;
Раздел 8. Автоматизированные системы расчета центровки. Средства коммуникации и стандартные телеграммы при обслуживании рейса;2;2;–;Зачет
Тема 8.1. Виды программного продукта в обеспечении информации о данных рейса;1;1;–;
Тема 8.2. Стандартные телеграммы IATA;1;1;–;
Раздел 9. Сопроводительная документация на рейс;14;10;4;Зачет
Тема 9.1. Схема загрузки (ручная, EDP);3;2;1;
Тема 9.2. Сводно-загрузочная ведомость (ручная, EDP);3;2;1;
Тема 9.3. Центровочный график (возможные методы);3;2;1;
Тема 9.4. Багажная ведомость;1;1;–;
Тема 9.5. Почтовая и грузовая накладная;0,5;0,5;–;
Тема 9.6. ULD Tag;0,5;0,5;–;
Тема 9.7. NOTOC;3;2;1;
Раздел 10. Центровка и контроль загрузки воздушных судов;4;4;–;Зачет
Тема 10.1. Комплектование коммерческой загрузки рейсов;2;2;–;
Тема 10.2. Процедура изменения в последнюю минуту;2;2;–;
"Раздел 11. Особенности центровки и загрузки различных типов воздушных судов
КБ «Антонов»: Ан-12, Ан-24, Ан-26, Ан-28, Ан-30, Ан-32, Ан-38, Ан-72, Ан-74, Ан-124, Ан-140, Ан-148
КБ «Ильюшин»: Ил-18, Ил-62, Ил-76, Ил-96, Ил-114
КБ «Туполев»: Ту-134, Ту-154, Ту-204 (100, 300), Ту-214
КБ «Яковлев»: Як-40, Як-42
КБ «Миль»: Ми-8
Russian Regional Jet: RRJ-95
Boeing: B737 (200, 300, 400, 500, 600, 700, 800, 900), B737 MAX, В747 (200, 300, 400, 800), B757 (200, 300), В767 (200, 300, 400), В777 (200, 300), B787 (8, 9)
Airbus: А220 (100, 300), А300 (200, 600), А310 (200, 300), А318, А319, А320, А321, А319neo, A320neo, A321neo, А330 (200, 300), А340 (200, 300, 500, 600), A350 (900), A380 (800)
Avions de Transport Regional: ATR 42, ATR 72
Bombardier: CRJ (100, 200, 700, 900, 1000), Dash 8Q (100, 200, 300, 400)
Embraer: EMB 120, ERJ (135, 140, 145), E-Jet (170, 175, 190, 195)
British Aerospace: Bae 146 (100, 200, 300), BAe Avro RJ (70, 85, 100)
Fokker: F (50, 70, 100)
Douglas: DC-9, DC-10, McDonnel Douglas MD (11, 80, 90)
Saab: 340, 2000
Let: L-410";30;6;24;Зачет
Тема 11.1. Конфигурация ВС;6;2;4;
Тема 11.2. Описание БГО ВС;22;3;19;
Тема 11.3. Топливная система ВС;2;1;1;
Раздел 12. Система управления безопасностью полетов;2;2;–;Зачет
Тема 12.1. Область применения СУБП;1;1;–;
Тема 12.2. Культура безопасности полетов. Система добровольных сообщений;0,5;0,5;–;
Тема 12.3. Ответственность персонала в области СУБП;0,5;0,5;–;
Раздел 13. Человеческий фактор;2;2;–;Зачет
Тема 13.1. Концепция влияния человеческого фактора в авиации;1;1;–;
Тема 13.2. Факторы риска. «Грязная дюжина» человеческих ошибок. Модель SHELL;0,5;0,5;–;
Тема 13.3. Основные принципы учета человеческого фактора. Стандарты ИКАО и их реализация на практике;0,5;0,5;–;
Итоговый контроль;2;–;2;Экзамен
ВСЕГО;80;48;32;
Раздел 1. Правовое регулирование перевозок воздушным транспортом;2;2;–;Зачет
Тема 1.1. Международное и национальное воздушное право;1;1;–;–
Тема 1.2. Локальные нормативные документы;1;1;–;–
Раздел 2. Коммерческое обеспечение рейсов;2;2;–;Зачет
Тема 2.1. Организация подготовки ВС на перроне;1;1;–;–
Тема 2.2. Процедуры коммерческого обеспечения рейсов;1;1;–;–
Раздел 3. Основы аэродинамики и конструкции воздушных судов;3;3;–;Зачет
Тема 3.1. Конструкция ВС;1;1;–;–
Тема 3.2. Практическая аэродинамика;2;2;–;–
Раздел 4. Общее понимание процессов центровки и загрузки воздушного судна;3;3;–;Зачет
Тема 4.1. Массовые и центровочные характеристики ВС;2;2;–;–
Тема 4.2. Влияние массы и центровки ВС на безопасность полетов;1;1;–;–
Раздел 5. Структурные аспекты загрузки воздушного судна;4;4;–;Зачет
Тема 5.1. Описание БГО. Ограничения по загрузке;2;2;–;–
Тема 5.2. Порядок загрузки ВС, крепление груза, почты, багажа;2;2;–;–
Раздел 6. Спецтранспорт и средства наземной механизации. Средства пакетирования;1;1;–;Зачет
Тема 6.1. Обозначение и маркировка ULD. Крепление ULD;0,5;0,5;–;–
Тема 6.2. Средства наземной механизации;0,5;0,5;–;–
Раздел 7. Особенности перевозки опасных и специальных грузов;3;3;–;Зачет
Тема 7.1. Классификация опасных и специальных грузов;2;2;–;–
Тема 7.2. Особенности загрузки и швартовки. Таблица совместимости;1;1;–;–
Раздел 8. Автоматизированные системы расчета центровки. Средства коммуникации и стандартные телеграммы при обслуживании рейса;1;1;–;Зачет
Тема 8.1. Виды программного продукта в обеспечении информации о данных рейса;0,5;0,5;–;–
Тема 8.2. Стандартные телеграммы IATA;0,5;0,5;–;–
Раздел 9. Сопроводительная документация на рейс;10;6;4;Зачет
Тема 9.1. Схема загрузки (ручная, EDP);2;1;1;–
Тема 9.2. Сводно-загрузочная ведомость (ручная, EDP);2;1;1;–
Тема 9.3. Центровочный график (возможные методы);2;1;1;–
Тема 9.4. Багажная ведомость;1;1;–;–
Тема 9.5. Почтовая и грузовая накладная;0,5;0,5;–;–
Тема 9.6. ULD Tag;0,5;0,5;–;–
Тема 9.7. NOTOC;2;1;1;–
Раздел 10. Центровка и контроль загрузки воздушных судов;3;3;–;Зачет
Тема 10.1. Комплектование коммерческой загрузки рейсов;2;2;–;–
Тема 10.2. Процедура изменения в последнюю минуту;1;1;–;–
"Раздел 11. Особенности центровки и загрузки различных типов воздушных судов
КБ «Антонов»: Ан-12, Ан-24, Ан-26, Ан-28, Ан-30, Ан-32, Ан-38, Ан-72, Ан-74, Ан-124, Ан-140, Ан-148
КБ «Ильюшин»: Ил-18, Ил-62, Ил-76, Ил-96, Ил-114
КБ «Туполев»: Ту-134, Ту-154, Ту-204 (100, 300), Ту-214
КБ «Яковлев»: Як-40, Як-42
КБ «Миль»: Ми-8
Russian Regional Jet: RRJ-95
Boeing: B-737 (200, 300, 400, 500, 600, 700, 800, 900), B-737 MAX, В-747 (200, 300, 400, 800), B-757 (200, 300), В-767 (200, 300, 400), В-777 (200, 300), B-787 (8, 9)
Airbus: А-220 (100, 300), А-300 (200, 600), А-310 (200, 300), А-318, А-319, А-320, А-321, А-319neo, A-320neo, A-321neo, А-330 (200, 300), А-340 (200, 300, 500, 600), A-350 (900), A-380 (800)
Avions de Transport Regional: ATR-42, ATR-72
Bombardier: CRJ (100, 200, 700, 900, 1000), Dash 8 Q (100, 200, 300, 400)
Embraer: EMB-120, ERJ (135, 140, 145), E-Jet (170, 175, 190, 195)
British Aerospace: BAe-146 (100, 200, 300), BAe Avro RJ (70, 85, 100)
Fokker: F (50, 70, 100)
Douglas: DC-9, DC-10, McDonnel Douglas MD (11, 80, 90)
Saab: 340, 2000
Let: L-410";26;6;20;Зачет
Тема 11.1. Конфигурация ВС;4;2;2;–
Тема 11.2. Описание БГО ВС;20;3;17;–
Тема 11.3. Топливная система ВС;2;1;1;–
Раздел 12. Система управления безопасностью полетов;2;2;–;Зачет
Тема 12.1. Область применения СУБП;1;1;–;–
Тема 12.2. Культура безопасности полетов. Система добровольных сообщений;0,5;0,5;–;–
Тема 12.3. Ответственность персонала в области СУБП;0,5;0,5;–;–
Раздел 13. Человеческий фактор;2;2;–;Зачет
Тема 13.1. Концепция влияния человеческого фактора в авиации;1;1;–;–
Тема 13.2. Факторы риска. «Грязная дюжина» человеческих ошибок. Модель SHELL;0,5;0,5;–;–
Тема 13.3. Основные принципы учета человеческого фактора. Стандарты ИКАО и их реализация на практике;0,5;0,5;–;–
Итоговый контроль;2;–;2;Экзамен
ВСЕГО;64;38;26;–
